photo,comment,comment_en,sequence_length
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/f25f8a8288f6e0be269105259d371ceb153b23f7.jpg,เวลาฝนตก มีน้ำท่วมขัง ทำให้รถที่ขับผ่าน เหยียบน้ำกระเด็นใส่คนที่ยืนรอรถเมล์,"When it rains, there is flooding, causing the car to pass through Stepping on the water, splashed at the person who stood waiting for the bus",75
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/7ffc818edbb46d33009968c4ce4fddc46fd52cd9.jpg,ใช้เครื่องจักรใหญ่ทำงานวันอาทิตย์ อยากให้เจ้าหน้าที่มาเช็คดูหน้างานวันอาทิตย์ และ มาดูตอนที่เค้าทำงานว่ามีแรงสั่นสะเทือนมาก แค่ไหน ถ้ามาตอนที่เค้าไม่ได้ทำงานก็จะไม่เจอ เหมือนที่แจ้งกลับมาทุกครั้ง,"Use a big machine to work on Sunday. Would like the staff to check the event on Sunday and come to see when he works how much vibrations. If he came when he didn't work, he would not meet. Like every time he came back",195
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/314892841454f45839acac373a8b5925c34a8e4a.jpg,น้ำมีสารเคมี,The water contains chemicals.,12
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/a6054ef9715ff812c514f4ffadb64452074ee242.jpg,ไฟสปอร์ตไลท์ของคอนโดที่กำลังสร้าง แยงตาคนเดิน และรถที่วิ่งมามาก,Condo spotlights that are creating a lot of pedestrians and cars running.,63
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/7643735e6c9dc0ddfa8f33486e12ec389223c4a7.jpg,ต้องการให้มาช่วยดูเเลเรื่องสนามบาส อยู่ๆก็ถอดออกบอกเอาไปซ่อมตอนนี้1ปีกว่าเเล้วครับ เเจ้งเรื่องร้องเรียนส่งเรื่องไปเเต่ละที่ไม่มีคนรับเรื่องเลยครับ,"Want to help see the basketball court Suddenly, take it out and tell me to repair now for over 1 year. The story of the complaint sent the story that no one accepted the matter.",146
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/8afecea081e0da32f8ea198eb29b5dd877f37b32.jpg,จอดรถกีดขวางการจราจรตลอดเวลา ทำให้เสียช่องจราจรไป 1 ช่อง แจ้งแล้ว มีการดำเนินการไปแล้ว แต่ก็ยังกลับมาจอดกันอีกซ้ำๆขอให้กวดขันไม่ให้กลับมาจอดกีดขวางได้อีก เพื่อคืนช่องทางจราจรให้ผู้ขับขี่,"Park the car, obstruct the traffic all the time. Causing 1 channel to lose the traffic lane But still repeatedly come back to park again To return the traffic lane to the driver",188
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/d4eb0f4f05958883e261f34ab4dfbc65a5bd48f0.jpg,ปลูกต้นไม้บนทางเท้า,Planting trees on the sidewalk,19
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/538120a2674932cce2ba95342f795c3e85981738.jpg,ถนนเป็นหลุม ฝนตกน้ำท่วมขัง น้ำระบายช้าทำให้เหม็น รถขับผ่านตกหลุมน้ำกระเด็น,"The road is a rain hole, flooding. Slowly drained water The car drove through and fell in the water.",74
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/8cda884d27792117a25a3a83eab0db0d1b3998f9.jpg,รบกวนปรับปรุงสีทางม้าลายที่แยกมไหสวรรค์ หัวมุมฝั่งรัชดาภิเษก เลี้ยวซ้ายเข้าถนนสมเด็จพระเจ้าตากสิน มุ่งหน้าโรงพยาบาลสมเด็จพระปิ่นเกล้าด้วยครับ,Please improve the color of the crosswalk at the heavenly. The corner of Ratchadaphisek Turn left onto Somdet Phra Chao Taksin Road. Head to Somdej Phra Pinklao Hospital as well.,141
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/df28091a3bbebf82d0d3108c38f34ef2e24fa496.jpg,รถยนต์ ขึ้นมาจอดบนทางเท้า. เจ้าหน้าที่เขตพึ่งจัดการไปเมือ2-3วันกลับขึ้นมาจอดกันอีกเเล้ว.,The car came up to park on the sidewalk. The district officer just managed to go to 2-3 days back to park again.,88
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/e53be93e492610776611acdfc2b3caa13bac918c.jpg,ทางเท้าชำรุด มีน้ำเน่ากระเด็นขึ้นมาเนื่องจากตลาดให้รถมอเตอร์ไซค์ขึ้นมาจอด แจ้งเรื่องไปตั้งแต่เดือนกรกฎาคมไม่ได้รับการแก้ไขค่ะ,"The sidewalk is damaged, a sewage splashes because the market allows the motorcycle to park. Report the matter since July has not been resolved.",125
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/4ccf84dad3c8dc2c0df5d672d3f3afe8797d9026.jpg,แจ้งปัญหาไฟจราจรทางม้าลายเสียฝั่งขาออก บริเวณหน้าห้างบิ๊กซีสะพานควาย,Report the problem of cross -legged cross -legged traffic lights In front of Big C Saphan Buffalo,68
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/546b3d4f88e2e6d02e770332796ff3f2782d4277.jpg,สายสื่อสารวางอันตรายฝนตก,Dangerous communication cables,24
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/2d4fcbdbcad473284d4eb1980f2eb8e200a44686.jpg,ถนนฉลองกรุง 53 หน้าหมู่บ้าน พฤกษา51 ถนนเป็นหลุม แตกเห็นเส้นเหล็ก,Chalong Krung Road 53 in front of Pruksa Village 51 The road is a broken hole.,64
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/fe7ae1c78cffd336d660bc3745b82cbc77702eda.jpg,แก้ไข้ฝังเดียวหรอคับเรื่องจอดรถบนทางเท้าอะคับอีกฝั่งก้อจอดทุกวันไม่เห็นยกเลยคับ,"Solve the fever, only buried? Regarding the parking on the sidewalk, the other side is parked every day.",79
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/6d934d462580b7ef29747f89e0e906dc0cf67d29.jpg,ไฟดับ เจ้าหน้าที่การไฟฟ้ามาดูรอบนึงแล้ว แต่ไฟก็ดับอีก เพราะไม่ได้แก้ไขจนเสร็จ ตั้งแต่ไฟดับครั้งแรกตอนนี้ผ่านมาเกือบ2ชั่วโมงแล้ว เนื่องจากเป็นสถานพยาบาลมีคนไข้รอการรักษา โปรดแก้ไขให้สำเร็จโดยด่วน,"The electricity officials have come to see one round. But the fire went out again Because he didn't fix it until finished Since the first power outage is now almost 2 hours Since it is a hospital, there are patients waiting for treatment. Please fix it immediately.",194
